id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long,posting_date
7316102719,new york city,30888,2018.0,dodge,durango gt,good,6 cylinders,other,35282.0,clean,automatic,4wd,full-size,SUV,grey,40.760228,-73.770789,2021-05-03T06:10:11-0400
7316101429,new york city,17500,2016.0,toyota,sienna,good,6 cylinders,gas,140000.0,clean,automatic,fwd,full-size,mini-van,black,40.625546,-73.939968,2021-05-03T05:57:34-0400
7316101074,new york city,22429,2016.0,volvo,xc90,fair,4 cylinders,gas,102587.0,clean,automatic,4wd,compact,SUV,custom,40.91757,-73.784858,2021-05-03T05:53:07-0400
7316091206,new york city,12000,2003.0,mercedes-benz,benz cl55 amg,fair,5 cylinders,gas,105000.0,clean,automatic,4wd,full-size,offroad,grey,40.7142,-73.7677,2021-05-03T03:14:01-0400
7316089040,new york city,15500,2018.0,chrysler,pacifica touring,excellent,6 cylinders,gas,112000.0,clean,automatic,fwd,full-size,van,grey,40.6179,-73.9856,2021-05-03T02:48:41-0400
7316088770,new york city,4900,2005.0,lexus,es 330,excellent,4 cylinders,gas,138000.0,clean,automatic,fwd,full-size,sedan,white,40.8326,-74.0015,2021-05-03T02:44:42-0400
7316077132,new york city,4500,2006.0,nissan,pathfinder platinum,good,6 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,blue,40.8261,-73.8196,2021-05-03T00:56:12-0400
7316076540,new york city,12000,2011.0,mercedes-benz,benz c300,excellent,6 cylinders,gas,90300.0,clean,automatic,4wd,full-size,sedan,black,40.7036,-73.8961,2021-05-03T00:52:13-0400
7316066308,new york city,13,2017.0,nissan,quest sv,like new,6 cylinders,gas,54800.0,clean,automatic,fwd,sub-compact,SUV,black,40.7036,-73.9121,2021-05-02T23:50:43-0400
7316065276,new york city,8999,2010.0,lincoln,navigator l,good,8 cylinders,gas,216000.0,clean,automatic,4wd,full-size,SUV,black,40.8737,-73.8712,2021-05-02T23:45:15-0400
7316064911,new york city,9900,2013.0,honda,odyssey,excellent,6 cylinders,gas,140.0,clean,automatic,fwd,full-size,mini-van,grey,40.606617,-73.94939,2021-05-02T23:43:35-0400
7316064181,new york city,2200,2000.0,chrysler,sebring convertible,good,6 cylinders,gas,166000.0,clean,automatic,fwd,full-size,convertible,white,40.7143,-74.006,2021-05-02T23:39:55-0400
7316062617,new york city,8700,2012.0,jeep,grand cherokee laredo,fair,5 cylinders,gas,177000.0,clean,automatic,4wd,full-size,offroad,grey,40.8153,-73.9072,2021-05-02T23:32:17-0400
7316062158,new york city,5800,1999.0,mazda,miata mx-5 convertible,excellent,4 cylinders,gas,138000.0,clean,manual,rwd,compact,convertible,green,40.706142,-73.831764,2021-05-02T23:30:06-0400
7316061245,new york city,9900,2012.0,jeep,grand cherokee laredo,fair,5 cylinders,gas,166000.0,clean,automatic,4wd,full-size,offroad,grey,40.8153,-73.9072,2021-05-02T23:25:40-0400
7316060451,new york city,13500,2014.0,toyota,rav4,fair,5 cylinders,gas,131000.0,clean,automatic,4wd,full-size,offroad,grey,40.8261,-73.8196,2021-05-02T23:21:49-0400
7316060037,new york city,5800,2014.0,chrysler,200,fair,5 cylinders,gas,113000.0,clean,automatic,4wd,full-size,offroad,grey,40.8153,-73.9072,2021-05-02T23:19:44-0400
7316059480,new york city,15200,2013.0,ford,f-150 crew cab xlt,fair,5 cylinders,gas,175000.0,clean,automatic,4wd,full-size,offroad,grey,40.8261,-73.8196,2021-05-02T23:17:11-0400
7316058746,new york city,5900,2012.0,honda,civic,fair,5 cylinders,gas,157000.0,clean,automatic,4wd,full-size,offroad,grey,40.8085,-73.9198,2021-05-02T23:13:53-0400
7316057754,new york city,5900,2011.0,honda,civic lx,fair,5 cylinders,gas,118000.0,clean,automatic,4wd,full-size,offroad,grey,40.8486,-73.8999,2021-05-02T23:09:04-0400
7316057524,new york city,11900,2015.0,chevrolet,traverse ltz awd,fair,5 cylinders,gas,155000.0,clean,automatic,4wd,full-size,offroad,grey,40.8486,-73.8999,2021-05-02T23:08:02-0400
7316057117,new york city,8300,2017.0,hyundai,elantra se,fair,5 cylinders,gas,124000.0,clean,automatic,4wd,full-size,offroad,grey,40.852,-73.9129,2021-05-02T23:06:13-0400
7316056565,new york city,7500,2011.0,ford,taurus sel,fair,5 cylinders,gas,108000.0,clean,automatic,4wd,full-size,offroad,grey,40.8222,-73.9217,2021-05-02T23:03:36-0400
7316055734,new york city,25000,1998.0,jaguar,1998 CORVETTE  PACE CAR,excellent,8 cylinders,gas,14000.0,clean,automatic,rwd,full-size,convertible,purple,41.251328,-73.067675,2021-05-02T23:00:01-0400
7316055684,new york city,15500,2014.0,jeep,grand cherokee limited,fair,5 cylinders,gas,152000.0,clean,automatic,4wd,full-size,offroad,grey,40.8194,-73.8606,2021-05-02T22:59:49-0400
7316055130,new york city,7900,2013.0,ford,transit connect,fair,5 cylinders,gas,147000.0,clean,automatic,4wd,full-size,offroad,grey,40.8295,-73.8716,2021-05-02T22:57:16-0400
7316054969,new york city,2195,1966.0,cadillac,eldorado,fair,5 cylinders,gas,50000.0,clean,automatic,4wd,full-size,offroad,grey,40.6778,-73.3963,2021-05-02T22:56:34-0400
7316054843,new york city,10900,2013.0,chevrolet,traverse lt,fair,5 cylinders,gas,122000.0,clean,automatic,4wd,full-size,offroad,grey,40.8194,-73.8606,2021-05-02T22:56:00-0400
7316054175,new york city,11400,2013.0,gmc,acadia sel,fair,5 cylinders,gas,125000.0,clean,automatic,4wd,full-size,offroad,grey,40.8247,-73.894,2021-05-02T22:53:11-0400
7316053115,new york city,13900,2015.0,ford,explorer xlt,fair,5 cylinders,gas,145000.0,clean,automatic,4wd,full-size,offroad,grey,40.8247,-73.894,2021-05-02T22:48:41-0400
7316049102,new york city,3500,2005.0,gmc,envoy,good,6 cylinders,gas,171486.0,clean,automatic,4wd,mid-size,SUV,white,40.6316,-74.0927,2021-05-02T22:32:50-0400
7316048898,new york city,8300,2011.0,dodge,durango citadel,good,8 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,white,40.7374,-73.7951,2021-05-02T22:31:59-0400
7316042792,new york city,5000,2010.0,mercury,milan,fair,5 cylinders,gas,90000.0,clean,automatic,4wd,full-size,offroad,grey,40.5393,-74.3117,2021-05-02T22:09:08-0400
7316040492,new york city,6200,2013.0,nissan,altima,excellent,4 cylinders,gas,103000.0,clean,automatic,4wd,full-size,offroad,grey,40.7446,-73.9345,2021-05-02T22:01:09-0400
7316037160,new york city,6050,2008.0,mercedes-benz,benz gl 550,fair,5 cylinders,gas,184000.0,clean,automatic,4wd,full-size,offroad,grey,40.5839,-73.9536,2021-05-02T21:49:06-0400
7316032710,new york city,22000,2013.0,jaguar,caddilac srx,like new,6 cylinders,gas,28700.0,clean,automatic,4wd,full-size,SUV,grey,40.7152,-73.9877,2021-05-02T21:33:37-0400
7316031007,new york city,18000,1997.0,jaguar,1997 international,excellent,6 cylinders,diesel,130000.0,clean,manual,rwd,full-size,offroad,grey,40.9656,-73.8434,2021-05-02T21:27:59-0400
7316030993,new york city,21670,2016.0,mercedes-benz,benz c300,excellent,5 cylinders,gas,57217.0,clean,automatic,4wd,full-size,sedan,grey,40.6621,-73.7353,2021-05-02T21:27:55-0400
7316028885,new york city,5700,2006.0,bmw,x5 4.4i,excellent,8 cylinders,gas,144000.0,clean,automatic,4wd,full-size,SUV,silver,40.7229,-73.8473,2021-05-02T21:20:51-0400
7316027279,new york city,16995,2016.0,nissan,maxima platinum,excellent,5 cylinders,gas,74563.0,clean,automatic,4wd,full-size,sedan,grey,40.6621,-73.7353,2021-05-02T21:15:34-0400
7316024798,new york city,1100,2007.0,mazda,3,fair,5 cylinders,gas,135000.0,clean,automatic,4wd,full-size,offroad,grey,40.6548,-73.6097,2021-05-02T21:07:25-0400
7316023869,new york city,7000,2003.0,mercedes-benz,benz s500 4matic,good,8 cylinders,gas,56500.0,clean,automatic,4wd,full-size,sedan,silver,40.9569,-73.8198,2021-05-02T21:04:20-0400
7316022682,new york city,1100,2006.0,volvo,s60,fair,5 cylinders,gas,149000.0,clean,automatic,4wd,full-size,offroad,grey,40.6588,-73.8438,2021-05-02T21:01:01-0400
7316017724,new york city,3200,2005.0,gmc,envoy,good,6 cylinders,gas,120000.0,clean,automatic,4wd,full-size,truck,black,40.7036,-73.8961,2021-05-02T20:46:42-0400
7316015449,new york city,75995,2018.0,porsche,panamera,fair,5 cylinders,gas,49118.0,clean,automatic,4wd,full-size,sedan,black,40.885409,-73.829146,2021-05-02T20:40:04-0400
7316013550,new york city,7900,2011.0,volkswagen,golf tdi,excellent,4 cylinders,diesel,130000.0,clean,automatic,fwd,compact,hatchback,black,40.636327,-73.9584,2021-05-02T20:34:21-0400
7316012100,new york city,25995,2018.0,alfa-romeo,romeo giulia (952),fair,5 cylinders,gas,40466.0,clean,automatic,4wd,full-size,sedan,black,40.885409,-73.829146,2021-05-02T20:30:16-0400
7316010167,new york city,425,2015.0,jaguar,trailer,excellent,5 cylinders,other,10.0,clean,other,4wd,full-size,offroad,grey,40.7484,-73.9967,2021-05-02T20:24:37-0400
7316008499,new york city,6500,2008.0,bmw,528xi,good,6 cylinders,gas,130000.0,clean,automatic,4wd,full-size,offroad,white,40.739762,-73.66745,2021-05-02T20:19:56-0400
7316006840,new york city,0,2013.0,bmw,535i,fair,5 cylinders,gas,89578.0,clean,automatic,4wd,full-size,sedan,white,40.924076,-74.142895,2021-05-02T20:15:08-0400
7316002680,new york city,6900,2011.0,honda,accord,like new,4 cylinders,gas,155889.0,clean,automatic,fwd,full-size,sedan,silver,40.9086,-73.8221,2021-05-02T20:03:23-0400
7316001873,new york city,3000,2002.0,jaguar,Saab 9-5 Linear,good,4 cylinders,gas,175000.0,clean,automatic,fwd,compact,sedan,custom,41.0531,-73.539,2021-05-02T20:01:08-0400
7316000341,new york city,10000,2009.0,honda,accord ex-l,excellent,4 cylinders,gas,60000.0,clean,automatic,4wd,full-size,coupe,grey,41.1705,-73.7715,2021-05-02T19:56:39-0400
7315998831,new york city,9000,1996.0,toyota,tacoma,like new,4 cylinders,gas,112000.0,clean,automatic,fwd,mid-size,pickup,blue,40.6369,-73.9678,2021-05-02T19:52:17-0400
7315998834,new york city,9500,2011.0,honda,odyssey xlt,excellent,6 cylinders,gas,98000.0,clean,automatic,fwd,full-size,mini-van,black,40.722987,-73.841937,2021-05-02T19:52:17-0400
7315994379,new york city,8300,2013.0,ford,escape se,excellent,4 cylinders,gas,79000.0,clean,automatic,4wd,full-size,SUV,white,40.6225,-73.965,2021-05-02T19:40:19-0400
7315994276,new york city,0,2013.0,mercedes-benz,m-class,fair,5 cylinders,gas,77274.0,clean,automatic,4wd,full-size,other,black,40.924076,-74.142895,2021-05-02T19:40:03-0400
7315993448,new york city,9999,2009.0,toyota,camry hybrid,like new,4 cylinders,gas,78000.0,clean,automatic,fwd,full-size,sedan,grey,40.599881,-74.002358,2021-05-02T19:37:52-0400
7315993099,new york city,8500,2013.0,ford,edge limited awd,excellent,6 cylinders,gas,96000.0,clean,automatic,4wd,full-size,SUV,green,40.6225,-73.965,2021-05-02T19:36:57-0400
7315992395,new york city,23995,2015.0,jeep,wrangler,fair,5 cylinders,gas,75721.0,clean,automatic,4wd,full-size,SUV,blue,40.833787,-73.338275,2021-05-02T19:35:07-0400
7315991980,new york city,3000,2017.0,nissan,maxima,fair,5 cylinders,gas,98000.0,clean,automatic,4wd,full-size,offroad,grey,40.6588,-73.8438,2021-05-02T19:34:09-0400
7315991938,new york city,13999,2012.0,lexus,rx 350,like new,6 cylinders,gas,153016.0,clean,automatic,4wd,full-size,SUV,black,40.599881,-74.002358,2021-05-02T19:34:00-0400
7315990985,new york city,10300,2016.0,hyundai,sonata sport,like new,4 cylinders,gas,69000.0,clean,automatic,fwd,full-size,sedan,silver,40.6225,-73.965,2021-05-02T19:31:33-0400
7315990900,new york city,2200,2005.0,honda,civic,good,4 cylinders,gas,234437.0,clean,automatic,fwd,full-size,sedan,grey,40.742248,-73.321749,2021-05-02T19:31:20-0400
7315990551,new york city,12999,2012.0,lexus,rx 350,like new,6 cylinders,gas,164516.0,clean,automatic,4wd,full-size,SUV,black,40.599881,-74.002358,2021-05-02T19:30:25-0400
7315990032,new york city,5900,2003.0,toyota,sequoia limited,good,8 cylinders,gas,120000.0,clean,automatic,4wd,full-size,SUV,grey,40.6225,-73.965,2021-05-02T19:29:01-0400
7315988670,new york city,16499,2015.0,toyota,rav4 limited awd,excellent,6 cylinders,gas,116430.0,clean,automatic,4wd,full-size,SUV,brown,40.599881,-74.002358,2021-05-02T19:25:24-0400
7315987395,new york city,3500,2006.0,nissan,murano sl awd,good,6 cylinders,gas,140000.0,clean,automatic,4wd,full-size,offroad,grey,40.7851,-73.8096,2021-05-02T19:21:57-0400
7315986508,new york city,23999,2021.0,volkswagen,passat,like new,4 cylinders,gas,1862.0,clean,automatic,fwd,full-size,SUV,black,40.6016,-73.9968,2021-05-02T19:19:42-0400
7315985931,new york city,13999,2015.0,toyota,venza limited,excellent,6 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,blue,40.599881,-74.002358,2021-05-02T19:18:19-0400
7315984651,new york city,0,2015.0,dodge,charger,fair,5 cylinders,gas,95807.0,clean,automatic,4wd,full-size,sedan,white,40.924076,-74.142895,2021-05-02T19:14:59-0400
7315980108,new york city,5000,2010.0,mercury,milan,fair,5 cylinders,gas,90000.0,clean,automatic,4wd,full-size,offroad,grey,40.5393,-74.3117,2021-05-02T19:03:23-0400
7315979111,new york city,14450,2010.0,ford,e-250,excellent,5 cylinders,gas,92587.0,clean,automatic,4wd,full-size,van,white,40.72751,-73.710293,2021-05-02T19:01:10-0400
7315976787,new york city,0,2016.0,nissan,maxima,fair,5 cylinders,gas,94478.0,clean,automatic,fwd,full-size,sedan,silver,40.924076,-74.142895,2021-05-02T18:55:26-0400
7315976691,new york city,14299,2017.0,honda,accord,fair,5 cylinders,gas,49943.0,clean,automatic,fwd,full-size,sedan,black,40.885409,-73.829146,2021-05-02T18:55:12-0400
7315975930,new york city,15000,2013.0,jaguar,scion fr-s,excellent,6 cylinders,gas,56000.0,clean,manual,rwd,compact,coupe,grey,40.745,-73.681,2021-05-02T18:53:16-0400
7315974884,new york city,0,2015.0,chrysler,300,fair,5 cylinders,gas,69214.0,clean,automatic,4wd,full-size,sedan,black,40.924076,-74.142895,2021-05-02T18:50:42-0400
7315974678,new york city,17900,2018.0,nissan,altima 2.5 sr,like new,4 cylinders,gas,35000.0,clean,automatic,4wd,mid-size,sedan,grey,40.4444,-74.3801,2021-05-02T18:50:17-0400
7315974269,new york city,15000,1971.0,mercedes-benz,350sl,excellent,5 cylinders,gas,110000.0,clean,automatic,4wd,full-size,convertible,grey,40.849908,-73.894509,2021-05-02T18:49:15-0400
7315972800,new york city,8000,2015.0,honda,genesis coupe 3.8 track,like new,5 cylinders,gas,650.0,clean,other,4wd,full-size,offroad,grey,40.849908,-73.894509,2021-05-02T18:45:46-0400
7315972592,new york city,25499,2018.0,acura,tlx,fair,5 cylinders,gas,27986.0,clean,automatic,fwd,compact,sedan,black,40.885409,-73.829146,2021-05-02T18:45:13-0400
7315970438,new york city,15699,2012.0,toyota,prius,new,4 cylinders,hybrid,34049.0,clean,automatic,fwd,mid-size,hatchback,red,40.8376,-73.9216,2021-05-02T18:40:05-0400
7315970124,new york city,10900,2011.0,honda,pilot,excellent,6 cylinders,gas,140000.0,clean,automatic,4wd,full-size,SUV,black,40.837236,-73.905888,2021-05-02T18:39:19-0400
7315968463,new york city,19995,2014.0,chevrolet,camaro,fair,5 cylinders,gas,40531.0,clean,automatic,4wd,compact,coupe,grey,40.833787,-73.338275,2021-05-02T18:35:11-0400
7315964255,new york city,0,2014.0,infiniti,qx80,fair,5 cylinders,gas,96396.0,clean,automatic,4wd,full-size,wagon,black,40.924076,-74.142895,2021-05-02T18:25:02-0400
7315963811,new york city,2699,2005.0,nissan,sentra,fair,5 cylinders,gas,85345.0,clean,automatic,4wd,full-size,offroad,grey,40.6424,-73.9758,2021-05-02T18:23:59-0400
7315960510,new york city,15000,1967.0,pontiac,tempest convertible,fair,6 cylinders,gas,56782.0,clean,automatic,rwd,full-size,convertible,red,40.7173,-73.8792,2021-05-02T18:15:31-0400
7315956187,new york city,112999,2014.0,porsche,911,fair,5 cylinders,gas,46045.0,clean,automatic,4wd,sub-compact,coupe,black,40.629452,-74.128068,2021-05-02T18:04:51-0400
7315954870,new york city,5800,2009.0,cadillac,genesis coupe 3.8 track,fair,5 cylinders,gas,90000.0,clean,automatic,4wd,full-size,offroad,grey,40.6588,-73.8438,2021-05-02T18:01:55-0400
7315953354,new york city,1200,2002.0,acura,tl,fair,5 cylinders,gas,187000.0,clean,automatic,fwd,mid-size,sedan,black,41.0957,-73.4285,2021-05-02T17:58:24-0400
7315952204,new york city,14299,2017.0,honda,accord,fair,5 cylinders,gas,49943.0,clean,automatic,fwd,full-size,sedan,black,40.885409,-73.829146,2021-05-02T17:55:37-0400
7315952047,new york city,0,2020.0,jeep,gladiator,fair,5 cylinders,gas,336.0,clean,automatic,4wd,full-size,other,white,40.924076,-74.142895,2021-05-02T17:55:15-0400
7315949906,new york city,35000,1973.0,chevrolet,camaro,like new,8 cylinders,gas,51221.0,clean,manual,rwd,full-size,coupe,grey,40.7428,-73.7588,2021-05-02T17:50:08-0400
7315947946,new york city,16979,2020.0,nissan,rogue,excellent,5 cylinders,gas,27846.0,clean,automatic,4wd,full-size,SUV,grey,40.663398,-73.694283,2021-05-02T17:45:31-0400
7315947023,new york city,4500,2015.0,mitsubishi,mirage,excellent,3 cylinders,gas,89000.0,clean,automatic,fwd,mid-size,other,silver,40.745,-73.9069,2021-05-02T17:43:08-0400
7315944193,new york city,8200,2007.0,cadillac,escalade ext,good,8 cylinders,gas,120000.0,clean,automatic,4wd,full-size,pickup,white,40.8152,-73.8195,2021-05-02T17:36:19-0400
7315941619,new york city,13675,2018.0,honda,civic sedan,excellent,5 cylinders,gas,53764.0,clean,automatic,4wd,full-size,sedan,grey,40.663398,-73.694283,2021-05-02T17:30:25-0400
7315940412,new york city,6000,2004.0,toyota,camry solara,good,6 cylinders,gas,82816.0,clean,automatic,fwd,full-size,sedan,blue,40.930478,-73.895348,2021-05-02T17:27:24-0400
7315937481,new york city,31990,2019.0,subaru,forester touring sport,good,5 cylinders,other,13235.0,clean,other,4wd,full-size,hatchback,green,40.58,-74.14,2021-05-02T17:20:32-0400
7315935127,new york city,2650,2004.0,honda,accord lx 4dr 5 speed,good,4 cylinders,gas,190350.0,clean,manual,fwd,full-size,sedan,blue,41.29522,-73.2254,2021-05-02T17:15:22-0400
7315934357,new york city,10900,2012.0,bmw,335i,like new,6 cylinders,gas,121832.0,clean,automatic,rwd,full-size,coupe,silver,40.6976,-73.7049,2021-05-02T17:13:42-0400
7315933272,new york city,29590,2019.0,honda,passport sport suv 4d,good,5 cylinders,other,12045.0,clean,other,4wd,full-size,other,grey,40.58,-74.14,2021-05-02T17:11:16-0400
7315932914,new york city,17990,2013.0,lexus,ct 200h hatchback 4d,good,5 cylinders,hybrid,62902.0,clean,other,fwd,full-size,hatchback,grey,40.64,-73.94,2021-05-02T17:10:40-0400
7315930454,new york city,10500,2014.0,dodge,grand caravan,fair,5 cylinders,gas,66000.0,clean,automatic,4wd,full-size,offroad,grey,40.6976,-73.7049,2021-05-02T17:05:07-0400
7315928673,new york city,24990,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,41369.0,clean,other,4wd,full-size,pickup,white,41.1,-73.79,2021-05-02T17:01:25-0400
7315928543,new york city,34590,2015.0,ford,mustang gt premium,good,8 cylinders,gas,30970.0,clean,other,rwd,full-size,other,white,41.1,-73.79,2021-05-02T17:01:11-0400
7315928321,new york city,20990,2020.0,subaru,impreza sedan 4d,good,5 cylinders,gas,11498.0,clean,other,4wd,full-size,sedan,silver,40.64,-73.94,2021-05-02T17:00:50-0400
7315928180,new york city,8000,2010.0,honda,accord,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,full-size,sedan,blue,40.9525,-73.735,2021-05-02T17:00:37-0400
7315928146,new york city,7000,2008.0,gmc,sierra,fair,6 cylinders,gas,137000.0,clean,automatic,4wd,full-size,offroad,grey,40.8891,-73.6295,2021-05-02T17:00:33-0400
7315925959,new york city,13500,2011.0,chevrolet,express 2500,like new,8 cylinders,gas,100000.0,clean,automatic,rwd,full-size,mini-van,white,40.888,-73.6326,2021-05-02T16:55:55-0400
7315923761,new york city,16990,2014.0,volkswagen,gti wolfsburg edition,good,5 cylinders,gas,64086.0,clean,other,fwd,full-size,sedan,black,40.64,-73.94,2021-05-02T16:51:17-0400
7315923687,new york city,25590,2017.0,hyundai,santa fe limited,good,5 cylinders,other,34446.0,clean,automatic,fwd,full-size,other,black,40.58,-74.14,2021-05-02T16:51:09-0400
7315923486,new york city,18590,2016.0,hyundai,veloster turbo r-spec,good,5 cylinders,gas,35098.0,clean,other,fwd,full-size,coupe,white,40.64,-73.94,2021-05-02T16:50:48-0400
7315923326,new york city,10500,2015.0,honda,civic,excellent,4 cylinders,gas,86630.0,clean,automatic,fwd,full-size,offroad,grey,40.8702,-73.8495,2021-05-02T16:50:29-0400
7315923266,new york city,16995,2018.0,nissan,altima,fair,5 cylinders,gas,36314.0,clean,automatic,fwd,full-size,sedan,white,40.885409,-73.829146,2021-05-02T16:50:22-0400
7315922721,new york city,7000,2011.0,toyota,camry,excellent,5 cylinders,gas,137000.0,clean,automatic,4wd,full-size,sedan,white,40.8889,-73.633,2021-05-02T16:49:14-0400
7315920899,new york city,48495,2017.0,porsche,macan,fair,5 cylinders,gas,44998.0,clean,automatic,4wd,full-size,SUV,white,40.885409,-73.829146,2021-05-02T16:45:12-0400
7315919246,new york city,25990,2019.0,dodge,grand caravan passenger se,good,6 cylinders,gas,28.0,clean,other,fwd,full-size,van,black,41.1,-73.79,2021-05-02T16:41:36-0400
7315919478,new york city,22590,2015.0,hyundai,genesis coupe 3.8 2d,good,6 cylinders,gas,20346.0,clean,other,rwd,full-size,coupe,grey,41.1,-73.79,2021-05-02T16:42:03-0400
7315910844,new york city,2600,2006.0,nissan,altima,good,4 cylinders,gas,120000.0,clean,automatic,4wd,full-size,offroad,blue,40.6039,-74.1472,2021-05-02T16:23:56-0400
7315920131,new york city,11500,2013.0,jaguar,cc300,excellent,5 cylinders,gas,106000.0,clean,automatic,4wd,compact,sedan,black,40.892,-73.628,2021-05-02T16:43:33-0400
7315919109,new york city,28590,2016.0,subaru,wrx sti sedan 4d,good,5 cylinders,other,57707.0,clean,other,4wd,full-size,sedan,blue,41.1,-73.79,2021-05-02T16:41:20-0400
7315919295,new york city,35990,2019.0,mini,convertible cooper s 2d,good,5 cylinders,gas,9508.0,clean,other,fwd,full-size,other,blue,40.64,-73.94,2021-05-02T16:41:41-0400
7315919223,new york city,3999,2012.0,ford,escape,good,4 cylinders,gas,111000.0,clean,automatic,4wd,full-size,SUV,silver,40.7706,-73.9265,2021-05-02T16:41:33-0400
7315919139,new york city,30590,2020.0,hyundai,veloster n coupe 3d,good,5 cylinders,gas,8121.0,clean,other,fwd,full-size,coupe,black,40.8,-73.12,2021-05-02T16:41:23-0400
7315916233,new york city,34999,2000.0,bmw,m coupe,fair,5 cylinders,gas,103469.0,clean,manual,4wd,full-size,other,blue,40.629452,-74.128068,2021-05-02T16:34:56-0400
7315914541,new york city,23590,2017.0,nissan,murano sv sport utility,good,6 cylinders,gas,21232.0,clean,other,4wd,full-size,other,brown,40.8,-73.12,2021-05-02T16:31:26-0400
7315914423,new york city,22990,2018.0,chevrolet,colorado extended cab,good,5 cylinders,gas,51275.0,clean,other,4wd,full-size,pickup,black,40.8,-73.12,2021-05-02T16:31:14-0400
7315914282,new york city,31990,2020.0,toyota,tacoma access cab sr,good,5 cylinders,gas,9261.0,clean,other,4wd,full-size,pickup,silver,40.8,-73.12,2021-05-02T16:31:00-0400
7315914250,new york city,28590,2018.0,bmw,3 series 330i gran turismo,good,5 cylinders,other,37224.0,clean,other,4wd,full-size,sedan,silver,40.8,-73.12,2021-05-02T16:30:57-0400
7315914176,new york city,26990,2015.0,bmw,4 series 428i xdrive,good,5 cylinders,gas,64139.0,clean,other,4wd,full-size,other,blue,40.64,-73.94,2021-05-02T16:30:50-0400
7315912115,new york city,6500,2006.0,ford,e350 super duty,excellent,4 cylinders,gas,106895.0,clean,automatic,rwd,full-size,van,silver,40.7807,-73.7812,2021-05-02T16:26:30-0400
7315909359,new york city,24590,2013.0,chevrolet,silverado 1500,good,5 cylinders,other,96658.0,clean,other,4wd,full-size,pickup,red,40.73,-73.79,2021-05-02T16:21:04-0400
7315909329,new york city,24590,2015.0,dodge,charger r/t road and track,good,8 cylinders,gas,79134.0,clean,other,rwd,full-size,sedan,black,40.73,-73.79,2021-05-02T16:21:00-0400
7315906216,new york city,6500,2003.0,chevrolet,tahoe 4wd ls.,excellent,8 cylinders,gas,88000.0,clean,automatic,4wd,full-size,SUV,grey,40.7015,-74.3227,2021-05-02T16:14:58-0400
7315904503,new york city,33990,2015.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,13542.0,clean,other,rwd,full-size,coupe,white,41.1,-73.79,2021-05-02T16:11:25-0400
7315904247,new york city,26590,2018.0,nissan,frontier crew cab sv,good,6 cylinders,gas,40176.0,clean,other,fwd,full-size,pickup,silver,41.1,-73.79,2021-05-02T16:11:00-0400
7315904389,new york city,25990,2020.0,subaru,legacy premium sedan 4d,good,5 cylinders,diesel,4420.0,clean,other,4wd,full-size,sedan,blue,40.58,-74.14,2021-05-02T16:11:14-0400
7315904349,new york city,38990,2020.0,ford,ranger supercrew xlt pickup,good,5 cylinders,gas,5241.0,clean,other,4wd,full-size,pickup,white,41.1,-73.79,2021-05-02T16:11:10-0400
7315904234,new york city,31590,2018.0,subaru,outback 3.6r limited,good,5 cylinders,other,18558.0,clean,other,4wd,full-size,wagon,blue,40.8,-73.12,2021-05-02T16:10:58-0400
7315903256,new york city,13500,2014.0,honda,civic lx sedan,like new,4 cylinders,gas,13705.0,clean,automatic,fwd,compact,sedan,silver,41.135,-73.7845,2021-05-02T16:09:03-0400
7315901349,new york city,21995,2016.0,ford,mustang,fair,5 cylinders,gas,65089.0,clean,manual,4wd,sub-compact,convertible,white,40.833787,-73.338275,2021-05-02T16:05:17-0400
7315900157,new york city,11000,2011.0,mercedes-benz,benz e350,like new,6 cylinders,gas,130000.0,clean,automatic,4wd,full-size,sedan,brown,40.8409,-73.8794,2021-05-02T16:02:56-0400
7315899424,new york city,29590,2017.0,infiniti,q60 3.0t premium coupe,good,5 cylinders,other,48760.0,clean,other,4wd,full-size,coupe,grey,40.64,-73.94,2021-05-02T16:01:39-0400
7315899185,new york city,30990,2013.0,toyota,tacoma double cab,good,6 cylinders,gas,26474.0,clean,other,4wd,full-size,pickup,white,40.64,-73.94,2021-05-02T16:01:14-0400
7315899148,new york city,36990,2013.0,ford,f150 supercrew cab platinum,good,8 cylinders,gas,44726.0,clean,other,4wd,full-size,pickup,brown,41.12,-73.34,2021-05-02T16:01:10-0400
7315898140,new york city,12700,2008.0,porsche,cayenne s,excellent,8 cylinders,gas,101900.0,clean,automatic,4wd,full-size,SUV,grey,40.1166,-75.0198,2021-05-02T15:59:08-0400
7315896416,new york city,10500,2011.0,nissan,armada platinum,excellent,8 cylinders,gas,115000.0,clean,automatic,4wd,full-size,SUV,white,40.6816,-73.9798,2021-05-02T15:55:43-0400
7315893889,new york city,32990,2018.0,chevrolet,colorado crew cab z71,good,5 cylinders,other,33209.0,clean,other,4wd,full-size,pickup,black,40.8,-73.12,2021-05-02T15:50:49-0400
